C:\AI\TrainRTX5070_60min\train.py:90: UserWarning: expandable_segments not supported on this platform (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\c10/cuda/CUDAAllocatorConfig.h:39.)
  a = torch.randn(n, n, device=device, dtype=dtype)
W0326 11:49:43.580000 29908 .venv\Lib\site-packages\torch\distributed\elastic\multiprocessing\redirects.py:29] NOTE: Redirects are currently not supported in Windows or MacOs.
torch.compile enabled.
Using PyTorch SDPA attention backend.
GPU: NVIDIA GeForce RTX 5070
GPU VRAM: 11.9 GB
GPU CC: 12.0
GPU profile: blackwell-10-15gb
Consumer matrix support: yes
TF32: enabled
AMP dtype: torch.bfloat16
GPU peak FLOPS: 64.2 TFLOPS (torch.bfloat16, measured)
Vocab size: 50,257
Dataset: climbmix
Attention backend: sdpa
torch.compile: enabled
Trying train candidate: batch_size=4, activation_checkpointing=enabled
Model config: {'sequence_len': 2048, 'vocab_size': 50257, 'n_layer': 16, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL', 'short_window': 256, 'attention_backend': 'sdpa', 'use_activation_checkpointing': True, 'compute_dtype': torch.bfloat16}
Parameter counts:
  wte                     : 38,597,376
  value_emb               : 38,597,376
  lm_head                 : 38,597,376
  transformer_matrices    : 113,247,360
  scalars                 : 32
  total                   : 229,039,520
Estimated FLOPs per token: 1.014877e+09
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
MXFP8 cuBLAS training enabled (skipped layers with dims not divisible by 32)
Time budget: 3600s
Gradient accumulation steps: 16
step 00000 (0.0%) | loss: 10.825375 | lrm: 0.00 | dt: 145372ms | tok/sec: 901 | mfu: 1.4% | epoch: 1 | remaining: 3600s    
step 00748 (51.8%) | loss: 2.998458 | lrm: 0.80 | dt: 2531ms | tok/sec: 51,780 | mfu: 81.9% | epoch: 1 | remaining: 1732s    
step 00749 (51.9%) | loss: 3.034440 | lrm: 0.80 | dt: 2574ms | tok/sec: 50,922 | mfu: 80.5% | epoch: 1 | remaining: 1729s    
step 00750 (52.0%) | loss: 3.012495 | lrm: 0.80 | dt: 2563ms | tok/sec: 51,149 | mfu: 80.9% | epoch: 1 | remaining: 1727s    
step 00751 (52.0%) | loss: 2.996550 | lrm: 0.80 | dt: 2563ms | tok/sec: 51,132 | mfu: 80.8% | epoch: 1 | remaining: 1724s    
step 00752 (52.1%) | loss: 3.004696 | lrm: 0.80 | dt: 2536ms | tok/sec: 51,683 | mfu: 81.7% | epoch: 1 | remaining: 1722s    
step 00753 (52.2%) | loss: 3.047767 | lrm: 0.79 | dt: 2537ms | tok/sec: 51,672 | mfu: 81.7% | epoch: 1 | remaining: 1719s    
step 00754 (52.3%) | loss: 2.991279 | lrm: 0.79 | dt: 2543ms | tok/sec: 51,540 | mfu: 81.5% | epoch: 1 | remaining: 1716s    
step 00755 (52.3%) | loss: 3.032680 | lrm: 0.79 | dt: 2548ms | tok/sec: 51,435 | mfu: 81.3% | epoch: 1 | remaining: 1714s    
step 00756 (52.4%) | loss: 2.983359 | lrm: 0.79 | dt: 2569ms | tok/sec: 51,013 | mfu: 80.7% | epoch: 1 | remaining: 1711s    
step 00757 (52.5%) | loss: 3.023214 | lrm: 0.79 | dt: 2573ms | tok/sec: 50,939 | mfu: 80.5% | epoch: 1 | remaining: 1709s    
step 00758 (52.5%) | loss: 3.095282 | lrm: 0.79 | dt: 2550ms | tok/sec: 51,398 | mfu: 81.3% | epoch: 1 | remaining: 1706s    
step 00759 (52.6%) | loss: 3.084170 | lrm: 0.79 | dt: 2546ms | tok/sec: 51,489 | mfu: 81.4% | epoch: 1 | remaining: 1704s    
step 00760 (52.7%) | loss: 3.043635 | lrm: 0.79 | dt: 2585ms | tok/sec: 50,708 | mfu: 80.2% | epoch: 1 | remaining: 1701s    
step 00761 (52.7%) | loss: 3.032063 | lrm: 0.79 | dt: 2580ms | tok/sec: 50,810 | mfu: 80.3% | epoch: 1 | remaining: 1698s    
step 00762 (52.8%) | loss: 3.006860 | lrm: 0.78 | dt: 2575ms | tok/sec: 50,894 | mfu: 80.5% | epoch: 1 | remaining: 1696s    
step 00763 (52.9%) | loss: 3.047388 | lrm: 0.78 | dt: 2565ms | tok/sec: 51,097 | mfu: 80.8% | epoch: 1 | remaining: 1693s    
step 00764 (53.0%) | loss: 3.040131 | lrm: 0.78 | dt: 2518ms | tok/sec: 52,050 | mfu: 82.3% | epoch: 1 | remaining: 1691s    
step 00765 (53.0%) | loss: 3.033579 | lrm: 0.78 | dt: 2511ms | tok/sec: 52,201 | mfu: 82.5% | epoch: 1 | remaining: 1688s    
step 00766 (53.1%) | loss: 3.013490 | lrm: 0.78 | dt: 2516ms | tok/sec: 52,089 | mfu: 82.4% | epoch: 1 | remaining: 1686s    
step 00767 (53.2%) | loss: 3.025197 | lrm: 0.78 | dt: 2511ms | tok/sec: 52,197 | mfu: 82.5% | epoch: 1 | remaining: 1683s    
step 00768 (53.2%) | loss: 3.053177 | lrm: 0.78 | dt: 2525ms | tok/sec: 51,909 | mfu: 82.1% | epoch: 1 | remaining: 1681s    
step 00769 (53.3%) | loss: 3.011223 | lrm: 0.78 | dt: 2516ms | tok/sec: 52,099 | mfu: 82.4% | epoch: 1 | remaining: 1678s    
step 00770 (53.4%) | loss: 3.013457 | lrm: 0.77 | dt: 2512ms | tok/sec: 52,171 | mfu: 82.5% | epoch: 1 | remaining: 1676s    
step 00771 (53.5%) | loss: 2.975016 | lrm: 0.77 | dt: 2558ms | tok/sec: 51,237 | mfu: 81.0% | epoch: 1 | remaining: 1673s    
step 00772 (53.5%) | loss: 3.013398 | lrm: 0.77 | dt: 2557ms | tok/sec: 51,261 | mfu: 81.0% | epoch: 1 | remaining: 1671s    
step 00773 (53.6%) | loss: 3.039228 | lrm: 0.77 | dt: 2541ms | tok/sec: 51,573 | mfu: 81.5% | epoch: 1 | remaining: 1668s    
step 00774 (53.7%) | loss: 2.980743 | lrm: 0.77 | dt: 2519ms | tok/sec: 52,032 | mfu: 82.3% | epoch: 1 | remaining: 1666s    
step 00775 (53.7%) | loss: 3.005554 | lrm: 0.77 | dt: 2516ms | tok/sec: 52,096 | mfu: 82.4% | epoch: 1 | remaining: 1663s    
step 00776 (53.8%) | loss: 2.998073 | lrm: 0.77 | dt: 2517ms | tok/sec: 52,072 | mfu: 82.3% | epoch: 1 | remaining: 1661s    
step 00777 (53.9%) | loss: 2.964169 | lrm: 0.77 | dt: 2513ms | tok/sec: 52,154 | mfu: 82.5% | epoch: 1 | remaining: 1658s    
step 00778 (53.9%) | loss: 2.914278 | lrm: 0.76 | dt: 2519ms | tok/sec: 52,025 | mfu: 82.3% | epoch: 1 | remaining: 1655s    
step 00779 (54.0%) | loss: 2.873357 | lrm: 0.76 | dt: 2511ms | tok/sec: 52,196 | mfu: 82.5% | epoch: 1 | remaining: 1653s    
step 00780 (54.1%) | loss: 2.890062 | lrm: 0.76 | dt: 2511ms | tok/sec: 52,190 | mfu: 82.5% | epoch: 1 | remaining: 1650s    
step 00781 (54.2%) | loss: 2.830303 | lrm: 0.76 | dt: 2510ms | tok/sec: 52,223 | mfu: 82.6% | epoch: 1 | remaining: 1648s    
step 00782 (54.2%) | loss: 2.844599 | lrm: 0.76 | dt: 2542ms | tok/sec: 51,562 | mfu: 81.5% | epoch: 1 | remaining: 1645s    
step 00783 (54.3%) | loss: 2.826898 | lrm: 0.76 | dt: 2510ms | tok/sec: 52,226 | mfu: 82.6% | epoch: 1 | remaining: 1643s    
step 00784 (54.4%) | loss: 2.854496 | lrm: 0.76 | dt: 2517ms | tok/sec: 52,069 | mfu: 82.3% | epoch: 1 | remaining: 1640s    
step 00785 (54.4%) | loss: 2.911302 | lrm: 0.76 | dt: 2513ms | tok/sec: 52,150 | mfu: 82.4% | epoch: 1 | remaining: 1638s    
step 00786 (54.5%) | loss: 2.872438 | lrm: 0.75 | dt: 2519ms | tok/sec: 52,031 | mfu: 82.3% | epoch: 1 | remaining: 1635s    
step 00787 (54.6%) | loss: 2.882208 | lrm: 0.75 | dt: 2515ms | tok/sec: 52,117 | mfu: 82.4% | epoch: 1 | remaining: 1633s    
step 00788 (54.6%) | loss: 2.841611 | lrm: 0.75 | dt: 2513ms | tok/sec: 52,161 | mfu: 82.5% | epoch: 1 | remaining: 1630s    
step 00789 (54.7%) | loss: 2.849926 | lrm: 0.75 | dt: 2517ms | tok/sec: 52,076 | mfu: 82.3% | epoch: 1 | remaining: 1628s    
step 00790 (54.8%) | loss: 2.899887 | lrm: 0.75 | dt: 2513ms | tok/sec: 52,156 | mfu: 82.5% | epoch: 1 | remaining: 1625s    
step 00791 (54.9%) | loss: 2.937236 | lrm: 0.75 | dt: 2556ms | tok/sec: 51,289 | mfu: 81.1% | epoch: 1 | remaining: 1623s    
step 00792 (54.9%) | loss: 2.957135 | lrm: 0.75 | dt: 2514ms | tok/sec: 52,137 | mfu: 82.4% | epoch: 1 | remaining: 1620s    
step 00793 (55.0%) | loss: 2.933006 | lrm: 0.75 | dt: 2518ms | tok/sec: 52,050 | mfu: 82.3% | epoch: 1 | remaining: 1618s    
step 00794 (55.1%) | loss: 2.893099 | lrm: 0.74 | dt: 2519ms | tok/sec: 52,038 | mfu: 82.3% | epoch: 1 | remaining: 1615s    
step 00795 (55.1%) | loss: 2.893455 | lrm: 0.74 | dt: 2513ms | tok/sec: 52,152 | mfu: 82.5% | epoch: 1 | remaining: 1613s    
step 00796 (55.2%) | loss: 2.929590 | lrm: 0.74 | dt: 2543ms | tok/sec: 51,544 | mfu: 81.5% | epoch: 1 | remaining: 1610s    
step 00797 (55.3%) | loss: 2.949832 | lrm: 0.74 | dt: 2535ms | tok/sec: 51,714 | mfu: 81.8% | epoch: 1 | remaining: 1608s    
step 00798 (55.3%) | loss: 2.976716 | lrm: 0.74 | dt: 2518ms | tok/sec: 52,062 | mfu: 82.3% | epoch: 1 | remaining: 1605s    
step 00799 (55.4%) | loss: 3.038496 | lrm: 0.74 | dt: 2517ms | tok/sec: 52,073 | mfu: 82.3% | epoch: 1 | remaining: 1603s    
step 00800 (55.5%) | loss: 3.049733 | lrm: 0.74 | dt: 2522ms | tok/sec: 51,979 | mfu: 82.2% | epoch: 1 | remaining: 1600s    
step 00801 (55.6%) | loss: 3.065296 | lrm: 0.74 | dt: 2478ms | tok/sec: 52,897 | mfu: 83.6% | epoch: 1 | remaining: 1598s    
step 00802 (55.6%) | loss: 3.073411 | lrm: 0.73 | dt: 2432ms | tok/sec: 53,898 | mfu: 85.2% | epoch: 1 | remaining: 1595s    
step 00803 (55.7%) | loss: 3.075367 | lrm: 0.73 | dt: 2432ms | tok/sec: 53,897 | mfu: 85.2% | epoch: 1 | remaining: 1593s    
step 00804 (55.8%) | loss: 3.095488 | lrm: 0.73 | dt: 2432ms | tok/sec: 53,888 | mfu: 85.2% | epoch: 1 | remaining: 1590s    
step 00805 (55.8%) | loss: 3.109683 | lrm: 0.73 | dt: 2434ms | tok/sec: 53,859 | mfu: 85.2% | epoch: 1 | remaining: 1588s    
step 00806 (55.9%) | loss: 3.045875 | lrm: 0.73 | dt: 2434ms | tok/sec: 53,858 | mfu: 85.1% | epoch: 1 | remaining: 1585s    
step 00807 (56.0%) | loss: 3.090734 | lrm: 0.73 | dt: 2434ms | tok/sec: 53,855 | mfu: 85.1% | epoch: 1 | remaining: 1583s    
step 00808 (56.0%) | loss: 3.126910 | lrm: 0.73 | dt: 2431ms | tok/sec: 53,909 | mfu: 85.2% | epoch: 1 | remaining: 1581s    
step 00809 (56.1%) | loss: 3.026464 | lrm: 0.73 | dt: 2432ms | tok/sec: 53,903 | mfu: 85.2% | epoch: 1 | remaining: 1578s    
step 00810 (56.2%) | loss: 2.984230 | lrm: 0.72 | dt: 2434ms | tok/sec: 53,854 | mfu: 85.1% | epoch: 1 | remaining: 1576s    
step 00811 (56.2%) | loss: 2.973696 | lrm: 0.72 | dt: 2431ms | tok/sec: 53,913 | mfu: 85.2% | epoch: 1 | remaining: 1573s    
step 00812 (56.3%) | loss: 2.957841 | lrm: 0.72 | dt: 2433ms | tok/sec: 53,865 | mfu: 85.2% | epoch: 1 | remaining: 1571s    
step 00813 (56.4%) | loss: 2.928862 | lrm: 0.72 | dt: 2434ms | tok/sec: 53,848 | mfu: 85.1% | epoch: 1 | remaining: 1568s    
step 00814 (56.4%) | loss: 2.905877 | lrm: 0.72 | dt: 2432ms | tok/sec: 53,890 | mfu: 85.2% | epoch: 1 | remaining: 1566s    
step 00815 (56.5%) | loss: 2.897146 | lrm: 0.72 | dt: 2432ms | tok/sec: 53,902 | mfu: 85.2% | epoch: 1 | remaining: 1564s    
step 00816 (56.6%) | loss: 2.866893 | lrm: 0.72 | dt: 2432ms | tok/sec: 53,888 | mfu: 85.2% | epoch: 1 | remaining: 1561s    
step 00817 (56.6%) | loss: 2.915147 | lrm: 0.71 | dt: 2432ms | tok/sec: 53,891 | mfu: 85.2% | epoch: 1 | remaining: 1559s    
step 00818 (56.7%) | loss: 2.915326 | lrm: 0.71 | dt: 2434ms | tok/sec: 53,854 | mfu: 85.1% | epoch: 1 | remaining: 1556s    
step 00819 (56.8%) | loss: 2.908472 | lrm: 0.71 | dt: 2435ms | tok/sec: 53,826 | mfu: 85.1% | epoch: 1 | remaining: 1554s    
step 00820 (56.8%) | loss: 2.929470 | lrm: 0.71 | dt: 2434ms | tok/sec: 53,861 | mfu: 85.2% | epoch: 1 | remaining: 1551s    
step 00821 (56.9%) | loss: 2.954132 | lrm: 0.71 | dt: 2434ms | tok/sec: 53,839 | mfu: 85.1% | epoch: 1 | remaining: 1549s    
step 00822 (57.0%) | loss: 2.888022 | lrm: 0.71 | dt: 2435ms | tok/sec: 53,836 | mfu: 85.1% | epoch: 1 | remaining: 1546s    
step 00823 (57.0%) | loss: 2.808227 | lrm: 0.71 | dt: 2433ms | tok/sec: 53,873 | mfu: 85.2% | epoch: 1 | remaining: 1544s    
step 00824 (57.1%) | loss: 2.856010 | lrm: 0.71 | dt: 2436ms | tok/sec: 53,815 | mfu: 85.1% | epoch: 1 | remaining: 1542s    
step 00825 (57.2%) | loss: 2.825489 | lrm: 0.70 | dt: 2472ms | tok/sec: 53,032 | mfu: 83.8% | epoch: 1 | remaining: 1539s    
step 00826 (57.2%) | loss: 2.860764 | lrm: 0.70 | dt: 2433ms | tok/sec: 53,862 | mfu: 85.2% | epoch: 1 | remaining: 1537s    
step 00827 (57.3%) | loss: 2.872084 | lrm: 0.70 | dt: 2432ms | tok/sec: 53,884 | mfu: 85.2% | epoch: 1 | remaining: 1534s    
step 00828 (57.4%) | loss: 2.890924 | lrm: 0.70 | dt: 2433ms | tok/sec: 53,865 | mfu: 85.2% | epoch: 1 | remaining: 1532s    
step 00829 (57.4%) | loss: 2.895125 | lrm: 0.70 | dt: 2433ms | tok/sec: 53,870 | mfu: 85.2% | epoch: 1 | remaining: 1529s    
step 00830 (57.5%) | loss: 2.990209 | lrm: 0.70 | dt: 2433ms | tok/sec: 53,872 | mfu: 85.2% | epoch: 1 | remaining: 1527s    
step 00831 (57.6%) | loss: 2.965015 | lrm: 0.70 | dt: 2430ms | tok/sec: 53,931 | mfu: 85.3% | epoch: 1 | remaining: 1525s    
step 00832 (57.7%) | loss: 3.012031 | lrm: 0.70 | dt: 2432ms | tok/sec: 53,887 | mfu: 85.2% | epoch: 1 | remaining: 1522s    
step 00833 (57.7%) | loss: 3.055402 | lrm: 0.69 | dt: 2436ms | tok/sec: 53,801 | mfu: 85.1% | epoch: 1 | remaining: 1520s    
step 00834 (57.8%) | loss: 3.068333 | lrm: 0.69 | dt: 2455ms | tok/sec: 53,394 | mfu: 84.4% | epoch: 1 | remaining: 1517s    
step 00835 (57.9%) | loss: 3.055626 | lrm: 0.69 | dt: 2435ms | tok/sec: 53,828 | mfu: 85.1% | epoch: 1 | remaining: 1515s    
step 00836 (57.9%) | loss: 2.993210 | lrm: 0.69 | dt: 2430ms | tok/sec: 53,932 | mfu: 85.3% | epoch: 1 | remaining: 1512s    
step 00837 (58.0%) | loss: 3.007729 | lrm: 0.69 | dt: 2432ms | tok/sec: 53,892 | mfu: 85.2% | epoch: 1 | remaining: 1510s    
step 00838 (58.1%) | loss: 3.053884 | lrm: 0.69 | dt: 2433ms | tok/sec: 53,880 | mfu: 85.2% | epoch: 1 | remaining: 1507s    
step 00839 (58.1%) | loss: 2.916250 | lrm: 0.69 | dt: 2430ms | tok/sec: 53,929 | mfu: 85.3% | epoch: 1 | remaining: 1505s    
step 00840 (58.2%) | loss: 2.934540 | lrm: 0.69 | dt: 2432ms | tok/sec: 53,895 | mfu: 85.2% | epoch: 1 | remaining: 1503s    
step 00841 (58.3%) | loss: 2.918131 | lrm: 0.68 | dt: 2432ms | tok/sec: 53,899 | mfu: 85.2% | epoch: 1 | remaining: 1500s    
step 00842 (58.3%) | loss: 2.894515 | lrm: 0.68 | dt: 2483ms | tok/sec: 52,789 | mfu: 83.5% | epoch: 1 | remaining: 1498s    
step 00843 (58.4%) | loss: 2.926549 | lrm: 0.68 | dt: 2432ms | tok/sec: 53,898 | mfu: 85.2% | epoch: 1 | remaining: 1495s    
step 00844 (58.5%) | loss: 2.883188 | lrm: 0.68 | dt: 2434ms | tok/sec: 53,851 | mfu: 85.1% | epoch: 1 | remaining: 1493s    
step 00845 (58.5%) | loss: 2.903543 | lrm: 0.68 | dt: 2432ms | tok/sec: 53,905 | mfu: 85.2% | epoch: 1 | remaining: 1490s    
step 00846 (58.6%) | loss: 2.923716 | lrm: 0.68 | dt: 2434ms | tok/sec: 53,857 | mfu: 85.1% | epoch: 1 | remaining: 1488s    
step 00847 (58.7%) | loss: 2.905416 | lrm: 0.68 | dt: 2433ms | tok/sec: 53,862 | mfu: 85.2% | epoch: 1 | remaining: 1486s    
step 00848 (58.7%) | loss: 2.869760 | lrm: 0.67 | dt: 2433ms | tok/sec: 53,866 | mfu: 85.2% | epoch: 1 | remaining: 1483s    
step 00849 (58.8%) | loss: 2.834575 | lrm: 0.67 | dt: 2435ms | tok/sec: 53,835 | mfu: 85.1% | epoch: 1 | remaining: 1481s    
step 00850 (58.9%) | loss: 2.863303 | lrm: 0.67 | dt: 2431ms | tok/sec: 53,914 | mfu: 85.2% | epoch: 1 | remaining: 1478s    
step 00851 (58.9%) | loss: 2.851368 | lrm: 0.67 | dt: 2435ms | tok/sec: 53,837 | mfu: 85.1% | epoch: 1 | remaining: 1476s    
step 00852 (59.0%) | loss: 2.837825 | lrm: 0.67 | dt: 2433ms | tok/sec: 53,881 | mfu: 85.2% | epoch: 1 | remaining: 1473s    
step 00853 (59.1%) | loss: 2.823254 | lrm: 0.67 | dt: 2432ms | tok/sec: 53,894 | mfu: 85.2% | epoch: 1 | remaining: 1471s    
step 00854 (59.1%) | loss: 2.818681 | lrm: 0.67 | dt: 2432ms | tok/sec: 53,900 | mfu: 85.2% | epoch: 1 | remaining: 1469s    
step 00855 (59.2%) | loss: 2.787020 | lrm: 0.67 | dt: 2432ms | tok/sec: 53,900 | mfu: 85.2% | epoch: 1 | remaining: 1466s    
step 00856 (59.3%) | loss: 2.835750 | lrm: 0.66 | dt: 2434ms | tok/sec: 53,861 | mfu: 85.2% | epoch: 1 | remaining: 1464s    
step 00857 (59.3%) | loss: 2.869650 | lrm: 0.66 | dt: 2432ms | tok/sec: 53,885 | mfu: 85.2% | epoch: 1 | remaining: 1461s    
step 00858 (59.4%) | loss: 2.894462 | lrm: 0.66 | dt: 2435ms | tok/sec: 53,833 | mfu: 85.1% | epoch: 1 | remaining: 1459s    
step 00859 (59.5%) | loss: 2.888080 | lrm: 0.66 | dt: 2435ms | tok/sec: 53,832 | mfu: 85.1% | epoch: 1 | remaining: 1456s    
step 00860 (59.5%) | loss: 2.830398 | lrm: 0.66 | dt: 2434ms | tok/sec: 53,855 | mfu: 85.1% | epoch: 1 | remaining: 1454s    
step 00861 (59.6%) | loss: 2.745162 | lrm: 0.66 | dt: 2434ms | tok/sec: 53,850 | mfu: 85.1% | epoch: 1 | remaining: 1451s    
step 00862 (59.7%) | loss: 2.711163 | lrm: 0.66 | dt: 2432ms | tok/sec: 53,904 | mfu: 85.2% | epoch: 1 | remaining: 1449s    
step 00863 (59.7%) | loss: 2.690526 | lrm: 0.66 | dt: 2435ms | tok/sec: 53,830 | mfu: 85.1% | epoch: 1 | remaining: 1447s    
step 00864 (59.8%) | loss: 2.718755 | lrm: 0.65 | dt: 2432ms | tok/sec: 53,885 | mfu: 85.2% | epoch: 1 | remaining: 1444s    
step 00865 (59.9%) | loss: 2.712352 | lrm: 0.65 | dt: 2435ms | tok/sec: 53,834 | mfu: 85.1% | epoch: 1 | remaining: 1442s    
step 00866 (60.0%) | loss: 2.770951 | lrm: 0.65 | dt: 2433ms | tok/sec: 53,864 | mfu: 85.2% | epoch: 1 | remaining: 1439s    
step 00867 (60.0%) | loss: 2.780423 | lrm: 0.65 | dt: 2432ms | tok/sec: 53,889 | mfu: 85.2% | epoch: 1 | remaining: 1437s    
step 00868 (60.1%) | loss: 2.815492 | lrm: 0.65 | dt: 2435ms | tok/sec: 53,831 | mfu: 85.1% | epoch: 1 | remaining: 1434s    
step 00869 (60.2%) | loss: 2.825375 | lrm: 0.65 | dt: 2436ms | tok/sec: 53,801 | mfu: 85.1% | epoch: 1 | remaining: 1432s    
step 00870 (60.2%) | loss: 2.795847 | lrm: 0.65 | dt: 2434ms | tok/sec: 53,840 | mfu: 85.1% | epoch: 1 | remaining: 1430s    
step 00871 (60.3%) | loss: 2.687276 | lrm: 0.64 | dt: 2433ms | tok/sec: 53,880 | mfu: 85.2% | epoch: 1 | remaining: 1427s    
step 00872 (60.4%) | loss: 2.688361 | lrm: 0.64 | dt: 2437ms | tok/sec: 53,789 | mfu: 85.0% | epoch: 1 | remaining: 1425s    
step 00873 (60.4%) | loss: 2.707549 | lrm: 0.64 | dt: 2434ms | tok/sec: 53,854 | mfu: 85.1% | epoch: 1 | remaining: 1422s    
step 00874 (60.5%) | loss: 2.802616 | lrm: 0.64 | dt: 2434ms | tok/sec: 53,843 | mfu: 85.1% | epoch: 1 | remaining: 1420s    
step 00875 (60.6%) | loss: 2.846254 | lrm: 0.64 | dt: 2433ms | tok/sec: 53,875 | mfu: 85.2% | epoch: 1 | remaining: 1417s    
step 00876 (60.6%) | loss: 2.810971 | lrm: 0.64 | dt: 2432ms | tok/sec: 53,903 | mfu: 85.2% | epoch: 1 | remaining: 1415s    
step 00877 (60.7%) | loss: 2.842686 | lrm: 0.64 | dt: 2432ms | tok/sec: 53,896 | mfu: 85.2% | epoch: 1 | remaining: 1413s    
step 00878 (60.8%) | loss: 2.878174 | lrm: 0.64 | dt: 2434ms | tok/sec: 53,854 | mfu: 85.1% | epoch: 1 | remaining: 1410s    
step 00879 (60.8%) | loss: 2.859049 | lrm: 0.63 | dt: 2433ms | tok/sec: 53,878 | mfu: 85.2% | epoch: 1 | remaining: 1408s    
step 00880 (60.9%) | loss: 2.813005 | lrm: 0.63 | dt: 2435ms | tok/sec: 53,827 | mfu: 85.1% | epoch: 1 | remaining: 1405s    
step 00881 (61.0%) | loss: 2.839428 | lrm: 0.63 | dt: 2434ms | tok/sec: 53,848 | mfu: 85.1% | epoch: 1 | remaining: 1403s    
step 00882 (61.0%) | loss: 2.809191 | lrm: 0.63 | dt: 2433ms | tok/sec: 53,880 | mfu: 85.2% | epoch: 1 | remaining: 1400s    
step 00883 (61.1%) | loss: 2.857409 | lrm: 0.63 | dt: 2434ms | tok/sec: 53,854 | mfu: 85.1% | epoch: 1 | remaining: 1398s    
step 00884 (61.2%) | loss: 2.778502 | lrm: 0.63 | dt: 2437ms | tok/sec: 53,793 | mfu: 85.0% | epoch: 1 | remaining: 1395s    
step 00885 (61.2%) | loss: 2.837760 | lrm: 0.63 | dt: 2431ms | tok/sec: 53,925 | mfu: 85.3% | epoch: 1 | remaining: 1393s    
step 00886 (61.3%) | loss: 2.827354 | lrm: 0.62 | dt: 2431ms | tok/sec: 53,924 | mfu: 85.3% | epoch: 1 | remaining: 1391s    
step 00887 (61.4%) | loss: 2.831341 | lrm: 0.62 | dt: 2433ms | tok/sec: 53,879 | mfu: 85.2% | epoch: 1 | remaining: 1388s    
step 00888 (61.4%) | loss: 2.815744 | lrm: 0.62 | dt: 2433ms | tok/sec: 53,870 | mfu: 85.2% | epoch: 1 | remaining: 1386s    
step 00889 (61.5%) | loss: 2.769253 | lrm: 0.62 | dt: 2435ms | tok/sec: 53,826 | mfu: 85.1% | epoch: 1 | remaining: 1383s    
step 00890 (61.6%) | loss: 2.749949 | lrm: 0.62 | dt: 2432ms | tok/sec: 53,886 | mfu: 85.2% | epoch: 1 | remaining: 1381s    
step 00891 (61.6%) | loss: 2.754877 | lrm: 0.62 | dt: 2432ms | tok/sec: 53,887 | mfu: 85.2% | epoch: 1 | remaining: 1378s    
step 00892 (61.7%) | loss: 2.702595 | lrm: 0.62 | dt: 2434ms | tok/sec: 53,858 | mfu: 85.1% | epoch: 1 | remaining: 1376s    
step 00893 (61.8%) | loss: 2.693294 | lrm: 0.61 | dt: 2434ms | tok/sec: 53,857 | mfu: 85.1% | epoch: 1 | remaining: 1374s    
step 00894 (61.8%) | loss: 2.740627 | lrm: 0.61 | dt: 2433ms | tok/sec: 53,877 | mfu: 85.2% | epoch: 1 | remaining: 1371s    
step 00895 (61.9%) | loss: 2.782574 | lrm: 0.61 | dt: 2435ms | tok/sec: 53,834 | mfu: 85.1% | epoch: 1 | remaining: 1369s    
step 00896 (62.0%) | loss: 2.743395 | lrm: 0.61 | dt: 2434ms | tok/sec: 53,846 | mfu: 85.1% | epoch: 1 | remaining: 1366s    
step 00897 (62.0%) | loss: 2.813121 | lrm: 0.61 | dt: 2435ms | tok/sec: 53,821 | mfu: 85.1% | epoch: 1 | remaining: 1364s    
step 00898 (62.1%) | loss: 2.869846 | lrm: 0.61 | dt: 2432ms | tok/sec: 53,888 | mfu: 85.2% | epoch: 1 | remaining: 1361s    
step 00899 (62.2%) | loss: 2.922977 | lrm: 0.61 | dt: 2436ms | tok/sec: 53,814 | mfu: 85.1% | epoch: 1 | remaining: 1359s    
step 00900 (62.3%) | loss: 2.943887 | lrm: 0.61 | dt: 2432ms | tok/sec: 53,900 | mfu: 85.2% | epoch: 1 | remaining: 1357s    
step 00901 (62.3%) | loss: 2.928902 | lrm: 0.60 | dt: 2431ms | tok/sec: 53,912 | mfu: 85.2% | epoch: 1 | remaining: 1354s    
step 00902 (62.4%) | loss: 2.933991 | lrm: 0.60 | dt: 2435ms | tok/sec: 53,826 | mfu: 85.1% | epoch: 1 | remaining: 1352s    
step 00903 (62.5%) | loss: 2.912643 | lrm: 0.60 | dt: 2428ms | tok/sec: 53,972 | mfu: 85.3% | epoch: 1 | remaining: 1349s    
step 00904 (62.5%) | loss: 2.931335 | lrm: 0.60 | dt: 2434ms | tok/sec: 53,851 | mfu: 85.1% | epoch: 1 | remaining: 1347s    
step 00905 (62.6%) | loss: 2.912759 | lrm: 0.60 | dt: 2431ms | tok/sec: 53,925 | mfu: 85.3% | epoch: 1 | remaining: 1344s    
step 00906 (62.7%) | loss: 2.934057 | lrm: 0.60 | dt: 2432ms | tok/sec: 53,888 | mfu: 85.2% | epoch: 1 | remaining: 1342s    
step 00907 (62.7%) | loss: 2.887402 | lrm: 0.60 | dt: 2434ms | tok/sec: 53,857 | mfu: 85.1% | epoch: 1 | remaining: 1340s    
step 00908 (62.8%) | loss: 2.860371 | lrm: 0.59 | dt: 2431ms | tok/sec: 53,907 | mfu: 85.2% | epoch: 1 | remaining: 1337s    
step 00909 (62.9%) | loss: 2.922306 | lrm: 0.59 | dt: 2438ms | tok/sec: 53,756 | mfu: 85.0% | epoch: 1 | remaining: 1335s    
