C:\AI\TrainRTX5070_60min\train.py:90: UserWarning: expandable_segments not supported on this platform (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\c10/cuda/CUDAAllocatorConfig.h:39.)
  a = torch.randn(n, n, device=device, dtype=dtype)
W0326 10:36:47.636000 22716 .venv\Lib\site-packages\torch\distributed\elastic\multiprocessing\redirects.py:29] NOTE: Redirects are currently not supported in Windows or MacOs.
torch.compile enabled.
Using PyTorch SDPA attention backend.
GPU: NVIDIA GeForce RTX 5070
GPU VRAM: 11.9 GB
GPU CC: 12.0
GPU profile: blackwell-10-15gb
Consumer matrix support: yes
TF32: enabled
AMP dtype: torch.bfloat16
GPU peak FLOPS: 64.6 TFLOPS (torch.bfloat16, measured)
Vocab size: 50,257
Dataset: climbmix
Attention backend: sdpa
torch.compile: enabled
Trying train candidate: batch_size=4, activation_checkpointing=enabled
Model config: {'sequence_len': 2048, 'vocab_size': 50257, 'n_layer': 16, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL', 'short_window': 256, 'attention_backend': 'sdpa', 'use_activation_checkpointing': True, 'compute_dtype': torch.bfloat16}
Parameter counts:
  wte                     : 38,597,376
  value_emb               : 38,597,376
  lm_head                 : 38,597,376
  transformer_matrices    : 113,247,360
  scalars                 : 32
  total                   : 229,039,520
Estimated FLOPs per token: 1.014877e+09
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
MXFP8 cuBLAS training enabled (skipped layers with dims not divisible by 32)
Time budget: 3600s
Gradient accumulation steps: 16
step 00000 (0.0%) | loss: 10.825375 | lrm: 0.00 | dt: 133431ms | tok/sec: 982 | mfu: 1.5% | epoch: 1 | remaining: 3600s    
step 00745 (50.2%) | loss: 2.926871 | lrm: 0.83 | dt: 2565ms | tok/sec: 51,098 | mfu: 80.3% | epoch: 1 | remaining: 1789s    
step 00746 (50.3%) | loss: 2.991080 | lrm: 0.83 | dt: 2548ms | tok/sec: 51,445 | mfu: 80.8% | epoch: 1 | remaining: 1786s    
step 00747 (50.4%) | loss: 2.988181 | lrm: 0.82 | dt: 2532ms | tok/sec: 51,762 | mfu: 81.3% | epoch: 1 | remaining: 1783s    
step 00748 (50.5%) | loss: 3.005549 | lrm: 0.82 | dt: 2536ms | tok/sec: 51,675 | mfu: 81.2% | epoch: 1 | remaining: 1781s    
step 00749 (50.5%) | loss: 3.041335 | lrm: 0.82 | dt: 2552ms | tok/sec: 51,351 | mfu: 80.7% | epoch: 1 | remaining: 1778s    
step 00750 (50.6%) | loss: 3.018137 | lrm: 0.82 | dt: 2524ms | tok/sec: 51,923 | mfu: 81.6% | epoch: 1 | remaining: 1776s    
step 00751 (50.7%) | loss: 3.003141 | lrm: 0.82 | dt: 2557ms | tok/sec: 51,252 | mfu: 80.5% | epoch: 1 | remaining: 1773s    
step 00752 (50.7%) | loss: 3.012752 | lrm: 0.82 | dt: 2566ms | tok/sec: 51,070 | mfu: 80.2% | epoch: 1 | remaining: 1771s    
step 00753 (50.8%) | loss: 3.056073 | lrm: 0.82 | dt: 2536ms | tok/sec: 51,680 | mfu: 81.2% | epoch: 1 | remaining: 1768s    
step 00754 (50.9%) | loss: 3.000529 | lrm: 0.82 | dt: 2554ms | tok/sec: 51,323 | mfu: 80.6% | epoch: 1 | remaining: 1766s    
step 00755 (51.0%) | loss: 3.041475 | lrm: 0.82 | dt: 2523ms | tok/sec: 51,945 | mfu: 81.6% | epoch: 1 | remaining: 1763s    
step 00756 (51.0%) | loss: 2.990710 | lrm: 0.81 | dt: 2523ms | tok/sec: 51,945 | mfu: 81.6% | epoch: 1 | remaining: 1761s    
step 00757 (51.1%) | loss: 3.030523 | lrm: 0.81 | dt: 2541ms | tok/sec: 51,576 | mfu: 81.0% | epoch: 1 | remaining: 1758s    
step 00758 (51.2%) | loss: 3.102339 | lrm: 0.81 | dt: 2571ms | tok/sec: 50,975 | mfu: 80.1% | epoch: 1 | remaining: 1755s    
step 00759 (51.2%) | loss: 3.090133 | lrm: 0.81 | dt: 2556ms | tok/sec: 51,276 | mfu: 80.5% | epoch: 1 | remaining: 1753s    
step 00760 (51.3%) | loss: 3.050086 | lrm: 0.81 | dt: 2544ms | tok/sec: 51,529 | mfu: 80.9% | epoch: 1 | remaining: 1750s    
step 00761 (51.4%) | loss: 3.040019 | lrm: 0.81 | dt: 2552ms | tok/sec: 51,350 | mfu: 80.7% | epoch: 1 | remaining: 1748s    
step 00762 (51.5%) | loss: 3.014237 | lrm: 0.81 | dt: 2555ms | tok/sec: 51,290 | mfu: 80.6% | epoch: 1 | remaining: 1745s    
step 00763 (51.5%) | loss: 3.055284 | lrm: 0.81 | dt: 2528ms | tok/sec: 51,856 | mfu: 81.5% | epoch: 1 | remaining: 1743s    
step 00764 (51.6%) | loss: 3.049658 | lrm: 0.80 | dt: 2527ms | tok/sec: 51,871 | mfu: 81.5% | epoch: 1 | remaining: 1740s    
step 00765 (51.7%) | loss: 3.043132 | lrm: 0.80 | dt: 2523ms | tok/sec: 51,945 | mfu: 81.6% | epoch: 1 | remaining: 1738s    
step 00766 (51.7%) | loss: 3.021847 | lrm: 0.80 | dt: 2524ms | tok/sec: 51,929 | mfu: 81.6% | epoch: 1 | remaining: 1735s    
step 00767 (51.8%) | loss: 3.033210 | lrm: 0.80 | dt: 2522ms | tok/sec: 51,972 | mfu: 81.6% | epoch: 1 | remaining: 1733s    
step 00768 (51.9%) | loss: 3.062034 | lrm: 0.80 | dt: 2520ms | tok/sec: 52,002 | mfu: 81.7% | epoch: 1 | remaining: 1730s    
step 00769 (51.9%) | loss: 3.020629 | lrm: 0.80 | dt: 2534ms | tok/sec: 51,734 | mfu: 81.3% | epoch: 1 | remaining: 1728s    
step 00770 (52.0%) | loss: 3.022642 | lrm: 0.80 | dt: 2531ms | tok/sec: 51,791 | mfu: 81.4% | epoch: 1 | remaining: 1725s    
step 00771 (52.1%) | loss: 2.983775 | lrm: 0.80 | dt: 2523ms | tok/sec: 51,957 | mfu: 81.6% | epoch: 1 | remaining: 1723s    
step 00772 (52.2%) | loss: 3.020728 | lrm: 0.80 | dt: 2523ms | tok/sec: 51,941 | mfu: 81.6% | epoch: 1 | remaining: 1720s    
step 00773 (52.2%) | loss: 3.046348 | lrm: 0.79 | dt: 2521ms | tok/sec: 51,989 | mfu: 81.7% | epoch: 1 | remaining: 1717s    
step 00774 (52.3%) | loss: 2.987148 | lrm: 0.79 | dt: 2527ms | tok/sec: 51,878 | mfu: 81.5% | epoch: 1 | remaining: 1715s    
step 00775 (52.4%) | loss: 3.013035 | lrm: 0.79 | dt: 2529ms | tok/sec: 51,836 | mfu: 81.4% | epoch: 1 | remaining: 1712s    
step 00776 (52.4%) | loss: 3.005092 | lrm: 0.79 | dt: 2550ms | tok/sec: 51,400 | mfu: 80.7% | epoch: 1 | remaining: 1710s    
step 00777 (52.5%) | loss: 2.971394 | lrm: 0.79 | dt: 2587ms | tok/sec: 50,659 | mfu: 79.6% | epoch: 1 | remaining: 1707s    
step 00778 (52.6%) | loss: 2.920899 | lrm: 0.79 | dt: 2598ms | tok/sec: 50,452 | mfu: 79.3% | epoch: 1 | remaining: 1705s    
step 00779 (52.6%) | loss: 2.881554 | lrm: 0.79 | dt: 2531ms | tok/sec: 51,777 | mfu: 81.3% | epoch: 1 | remaining: 1702s    
step 00780 (52.7%) | loss: 2.898055 | lrm: 0.79 | dt: 2531ms | tok/sec: 51,783 | mfu: 81.3% | epoch: 1 | remaining: 1700s    
step 00781 (52.8%) | loss: 2.837333 | lrm: 0.78 | dt: 2524ms | tok/sec: 51,922 | mfu: 81.6% | epoch: 1 | remaining: 1697s    
step 00782 (52.9%) | loss: 2.852452 | lrm: 0.78 | dt: 2523ms | tok/sec: 51,941 | mfu: 81.6% | epoch: 1 | remaining: 1695s    
step 00783 (52.9%) | loss: 2.836169 | lrm: 0.78 | dt: 2530ms | tok/sec: 51,805 | mfu: 81.4% | epoch: 1 | remaining: 1692s    
step 00784 (53.0%) | loss: 2.862974 | lrm: 0.78 | dt: 2526ms | tok/sec: 51,884 | mfu: 81.5% | epoch: 1 | remaining: 1690s    
step 00785 (53.1%) | loss: 2.918715 | lrm: 0.78 | dt: 2523ms | tok/sec: 51,953 | mfu: 81.6% | epoch: 1 | remaining: 1687s    
step 00786 (53.1%) | loss: 2.878488 | lrm: 0.78 | dt: 2525ms | tok/sec: 51,901 | mfu: 81.5% | epoch: 1 | remaining: 1684s    
step 00787 (53.2%) | loss: 2.887174 | lrm: 0.78 | dt: 2525ms | tok/sec: 51,907 | mfu: 81.5% | epoch: 1 | remaining: 1682s    
step 00788 (53.3%) | loss: 2.846125 | lrm: 0.78 | dt: 2526ms | tok/sec: 51,883 | mfu: 81.5% | epoch: 1 | remaining: 1679s    
step 00789 (53.3%) | loss: 2.854140 | lrm: 0.77 | dt: 2525ms | tok/sec: 51,913 | mfu: 81.5% | epoch: 1 | remaining: 1677s    
step 00790 (53.4%) | loss: 2.904838 | lrm: 0.77 | dt: 2522ms | tok/sec: 51,961 | mfu: 81.6% | epoch: 1 | remaining: 1674s    
step 00791 (53.5%) | loss: 2.943120 | lrm: 0.77 | dt: 2524ms | tok/sec: 51,928 | mfu: 81.6% | epoch: 1 | remaining: 1672s    
step 00792 (53.6%) | loss: 2.961924 | lrm: 0.77 | dt: 2524ms | tok/sec: 51,925 | mfu: 81.6% | epoch: 1 | remaining: 1669s    
step 00793 (53.6%) | loss: 2.937370 | lrm: 0.77 | dt: 2524ms | tok/sec: 51,938 | mfu: 81.6% | epoch: 1 | remaining: 1667s    
step 00794 (53.7%) | loss: 2.897663 | lrm: 0.77 | dt: 2532ms | tok/sec: 51,760 | mfu: 81.3% | epoch: 1 | remaining: 1664s    
step 00795 (53.8%) | loss: 2.898169 | lrm: 0.77 | dt: 2535ms | tok/sec: 51,697 | mfu: 81.2% | epoch: 1 | remaining: 1662s    
step 00796 (53.8%) | loss: 2.934918 | lrm: 0.77 | dt: 2580ms | tok/sec: 50,793 | mfu: 79.8% | epoch: 1 | remaining: 1659s    
step 00797 (53.9%) | loss: 2.955596 | lrm: 0.76 | dt: 2522ms | tok/sec: 51,969 | mfu: 81.6% | epoch: 1 | remaining: 1657s    
step 00798 (54.0%) | loss: 2.982820 | lrm: 0.76 | dt: 2561ms | tok/sec: 51,189 | mfu: 80.4% | epoch: 1 | remaining: 1654s    
step 00799 (54.1%) | loss: 3.045559 | lrm: 0.76 | dt: 2608ms | tok/sec: 50,261 | mfu: 79.0% | epoch: 1 | remaining: 1651s    
step 00800 (54.1%) | loss: 3.055300 | lrm: 0.76 | dt: 2602ms | tok/sec: 50,376 | mfu: 79.1% | epoch: 1 | remaining: 1649s    
step 00801 (54.2%) | loss: 3.072434 | lrm: 0.76 | dt: 2525ms | tok/sec: 51,918 | mfu: 81.6% | epoch: 1 | remaining: 1646s    
step 00802 (54.3%) | loss: 3.080667 | lrm: 0.76 | dt: 2563ms | tok/sec: 51,138 | mfu: 80.3% | epoch: 1 | remaining: 1644s    
step 00803 (54.3%) | loss: 3.082310 | lrm: 0.76 | dt: 2532ms | tok/sec: 51,775 | mfu: 81.3% | epoch: 1 | remaining: 1641s    
step 00804 (54.4%) | loss: 3.104790 | lrm: 0.76 | dt: 2530ms | tok/sec: 51,800 | mfu: 81.4% | epoch: 1 | remaining: 1639s    
step 00805 (54.5%) | loss: 3.120577 | lrm: 0.75 | dt: 2528ms | tok/sec: 51,846 | mfu: 81.4% | epoch: 1 | remaining: 1636s    
step 00806 (54.6%) | loss: 3.056117 | lrm: 0.75 | dt: 2532ms | tok/sec: 51,759 | mfu: 81.3% | epoch: 1 | remaining: 1634s    
step 00807 (54.6%) | loss: 3.100847 | lrm: 0.75 | dt: 2532ms | tok/sec: 51,771 | mfu: 81.3% | epoch: 1 | remaining: 1631s    
step 00808 (54.7%) | loss: 3.135307 | lrm: 0.75 | dt: 2533ms | tok/sec: 51,754 | mfu: 81.3% | epoch: 1 | remaining: 1629s    
step 00809 (54.8%) | loss: 3.034156 | lrm: 0.75 | dt: 2538ms | tok/sec: 51,647 | mfu: 81.1% | epoch: 1 | remaining: 1626s    
step 00810 (54.8%) | loss: 2.992656 | lrm: 0.75 | dt: 2528ms | tok/sec: 51,853 | mfu: 81.5% | epoch: 1 | remaining: 1624s    
step 00811 (54.9%) | loss: 2.980686 | lrm: 0.75 | dt: 2543ms | tok/sec: 51,549 | mfu: 81.0% | epoch: 1 | remaining: 1621s    
step 00812 (55.0%) | loss: 2.964519 | lrm: 0.75 | dt: 2528ms | tok/sec: 51,853 | mfu: 81.5% | epoch: 1 | remaining: 1618s    
step 00813 (55.0%) | loss: 2.934811 | lrm: 0.74 | dt: 2619ms | tok/sec: 50,045 | mfu: 78.6% | epoch: 1 | remaining: 1616s    
step 00814 (55.1%) | loss: 2.910116 | lrm: 0.74 | dt: 2535ms | tok/sec: 51,709 | mfu: 81.2% | epoch: 1 | remaining: 1613s    
step 00815 (55.2%) | loss: 2.902385 | lrm: 0.74 | dt: 2545ms | tok/sec: 51,495 | mfu: 80.9% | epoch: 1 | remaining: 1611s    
step 00816 (55.3%) | loss: 2.871723 | lrm: 0.74 | dt: 2629ms | tok/sec: 49,853 | mfu: 78.3% | epoch: 1 | remaining: 1608s    
step 00817 (55.3%) | loss: 2.917729 | lrm: 0.74 | dt: 2646ms | tok/sec: 49,543 | mfu: 77.8% | epoch: 1 | remaining: 1605s    
step 00818 (55.4%) | loss: 2.919911 | lrm: 0.74 | dt: 2682ms | tok/sec: 48,877 | mfu: 76.8% | epoch: 1 | remaining: 1603s    
step 00819 (55.5%) | loss: 2.913300 | lrm: 0.74 | dt: 2718ms | tok/sec: 48,222 | mfu: 75.7% | epoch: 1 | remaining: 1600s    
step 00820 (55.6%) | loss: 2.934638 | lrm: 0.74 | dt: 2575ms | tok/sec: 50,911 | mfu: 80.0% | epoch: 1 | remaining: 1597s    
step 00821 (55.6%) | loss: 2.959260 | lrm: 0.73 | dt: 2535ms | tok/sec: 51,705 | mfu: 81.2% | epoch: 1 | remaining: 1595s    
step 00822 (55.7%) | loss: 2.892903 | lrm: 0.73 | dt: 2529ms | tok/sec: 51,821 | mfu: 81.4% | epoch: 1 | remaining: 1592s    
step 00823 (55.8%) | loss: 2.812856 | lrm: 0.73 | dt: 2527ms | tok/sec: 51,859 | mfu: 81.5% | epoch: 1 | remaining: 1590s    
step 00824 (55.8%) | loss: 2.858961 | lrm: 0.73 | dt: 2523ms | tok/sec: 51,942 | mfu: 81.6% | epoch: 1 | remaining: 1587s    
step 00825 (55.9%) | loss: 2.826546 | lrm: 0.73 | dt: 2530ms | tok/sec: 51,804 | mfu: 81.4% | epoch: 1 | remaining: 1585s    
step 00826 (56.0%) | loss: 2.863446 | lrm: 0.73 | dt: 2532ms | tok/sec: 51,773 | mfu: 81.3% | epoch: 1 | remaining: 1582s    
step 00827 (56.0%) | loss: 2.874941 | lrm: 0.73 | dt: 2538ms | tok/sec: 51,639 | mfu: 81.1% | epoch: 1 | remaining: 1580s    
step 00828 (56.1%) | loss: 2.894210 | lrm: 0.72 | dt: 2524ms | tok/sec: 51,923 | mfu: 81.6% | epoch: 1 | remaining: 1577s    
step 00829 (56.2%) | loss: 2.899451 | lrm: 0.72 | dt: 2525ms | tok/sec: 51,918 | mfu: 81.6% | epoch: 1 | remaining: 1575s    
step 00830 (56.3%) | loss: 2.995222 | lrm: 0.72 | dt: 2522ms | tok/sec: 51,966 | mfu: 81.6% | epoch: 1 | remaining: 1572s    
step 00831 (56.3%) | loss: 2.969552 | lrm: 0.72 | dt: 2543ms | tok/sec: 51,538 | mfu: 81.0% | epoch: 1 | remaining: 1570s    
step 00832 (56.4%) | loss: 3.017254 | lrm: 0.72 | dt: 2530ms | tok/sec: 51,807 | mfu: 81.4% | epoch: 1 | remaining: 1567s    
step 00833 (56.5%) | loss: 3.060616 | lrm: 0.72 | dt: 2534ms | tok/sec: 51,715 | mfu: 81.2% | epoch: 1 | remaining: 1565s    
step 00834 (56.5%) | loss: 3.073773 | lrm: 0.72 | dt: 2550ms | tok/sec: 51,409 | mfu: 80.8% | epoch: 1 | remaining: 1562s    
step 00835 (56.6%) | loss: 3.060774 | lrm: 0.72 | dt: 2547ms | tok/sec: 51,464 | mfu: 80.8% | epoch: 1 | remaining: 1559s    
step 00836 (56.7%) | loss: 2.998371 | lrm: 0.71 | dt: 2545ms | tok/sec: 51,497 | mfu: 80.9% | epoch: 1 | remaining: 1557s    
step 00837 (56.8%) | loss: 3.013345 | lrm: 0.71 | dt: 2540ms | tok/sec: 51,605 | mfu: 81.1% | epoch: 1 | remaining: 1554s    
step 00838 (56.8%) | loss: 3.059817 | lrm: 0.71 | dt: 2537ms | tok/sec: 51,655 | mfu: 81.1% | epoch: 1 | remaining: 1552s    
step 00839 (56.9%) | loss: 2.921679 | lrm: 0.71 | dt: 2546ms | tok/sec: 51,481 | mfu: 80.9% | epoch: 1 | remaining: 1549s    
step 00840 (57.0%) | loss: 2.939834 | lrm: 0.71 | dt: 2534ms | tok/sec: 51,722 | mfu: 81.2% | epoch: 1 | remaining: 1547s    
step 00841 (57.0%) | loss: 2.924982 | lrm: 0.71 | dt: 2536ms | tok/sec: 51,682 | mfu: 81.2% | epoch: 1 | remaining: 1544s    
step 00842 (57.1%) | loss: 2.899345 | lrm: 0.71 | dt: 2541ms | tok/sec: 51,583 | mfu: 81.0% | epoch: 1 | remaining: 1542s    
step 00843 (57.2%) | loss: 2.929749 | lrm: 0.70 | dt: 2529ms | tok/sec: 51,831 | mfu: 81.4% | epoch: 1 | remaining: 1539s    
step 00844 (57.2%) | loss: 2.886851 | lrm: 0.70 | dt: 2528ms | tok/sec: 51,849 | mfu: 81.4% | epoch: 1 | remaining: 1537s    
step 00845 (57.3%) | loss: 2.907463 | lrm: 0.70 | dt: 2524ms | tok/sec: 51,926 | mfu: 81.6% | epoch: 1 | remaining: 1534s    
step 00846 (57.4%) | loss: 2.928482 | lrm: 0.70 | dt: 2558ms | tok/sec: 51,241 | mfu: 80.5% | epoch: 1 | remaining: 1532s    
step 00847 (57.5%) | loss: 2.909350 | lrm: 0.70 | dt: 2527ms | tok/sec: 51,861 | mfu: 81.5% | epoch: 1 | remaining: 1529s    
step 00848 (57.5%) | loss: 2.873001 | lrm: 0.70 | dt: 2523ms | tok/sec: 51,944 | mfu: 81.6% | epoch: 1 | remaining: 1527s    
step 00849 (57.6%) | loss: 2.838292 | lrm: 0.70 | dt: 2523ms | tok/sec: 51,957 | mfu: 81.6% | epoch: 1 | remaining: 1524s    
step 00850 (57.7%) | loss: 2.866854 | lrm: 0.70 | dt: 2533ms | tok/sec: 51,736 | mfu: 81.3% | epoch: 1 | remaining: 1521s    
step 00851 (57.7%) | loss: 2.855649 | lrm: 0.69 | dt: 2608ms | tok/sec: 50,259 | mfu: 78.9% | epoch: 1 | remaining: 1519s    
step 00852 (57.8%) | loss: 2.842545 | lrm: 0.69 | dt: 2563ms | tok/sec: 51,138 | mfu: 80.3% | epoch: 1 | remaining: 1516s    
step 00853 (57.9%) | loss: 2.827206 | lrm: 0.69 | dt: 2592ms | tok/sec: 50,573 | mfu: 79.4% | epoch: 1 | remaining: 1514s    
step 00854 (58.0%) | loss: 2.823060 | lrm: 0.69 | dt: 2618ms | tok/sec: 50,069 | mfu: 78.7% | epoch: 1 | remaining: 1511s    
step 00855 (58.0%) | loss: 2.790884 | lrm: 0.69 | dt: 2577ms | tok/sec: 50,859 | mfu: 79.9% | epoch: 1 | remaining: 1509s    
step 00856 (58.1%) | loss: 2.839402 | lrm: 0.69 | dt: 2563ms | tok/sec: 51,133 | mfu: 80.3% | epoch: 1 | remaining: 1506s    
step 00857 (58.2%) | loss: 2.873913 | lrm: 0.69 | dt: 2569ms | tok/sec: 51,012 | mfu: 80.1% | epoch: 1 | remaining: 1503s    
step 00858 (58.2%) | loss: 2.898061 | lrm: 0.68 | dt: 2593ms | tok/sec: 50,557 | mfu: 79.4% | epoch: 1 | remaining: 1501s    
step 00859 (58.3%) | loss: 2.890981 | lrm: 0.68 | dt: 2541ms | tok/sec: 51,588 | mfu: 81.0% | epoch: 1 | remaining: 1498s    
step 00860 (58.4%) | loss: 2.832410 | lrm: 0.68 | dt: 2534ms | tok/sec: 51,717 | mfu: 81.2% | epoch: 1 | remaining: 1496s    
step 00861 (58.5%) | loss: 2.747381 | lrm: 0.68 | dt: 2543ms | tok/sec: 51,545 | mfu: 81.0% | epoch: 1 | remaining: 1493s    
step 00862 (58.5%) | loss: 2.713110 | lrm: 0.68 | dt: 2532ms | tok/sec: 51,765 | mfu: 81.3% | epoch: 1 | remaining: 1491s    
step 00863 (58.6%) | loss: 2.691496 | lrm: 0.68 | dt: 2539ms | tok/sec: 51,627 | mfu: 81.1% | epoch: 1 | remaining: 1488s    
step 00864 (58.7%) | loss: 2.718673 | lrm: 0.68 | dt: 2565ms | tok/sec: 51,100 | mfu: 80.3% | epoch: 1 | remaining: 1486s    
step 00865 (58.7%) | loss: 2.712006 | lrm: 0.67 | dt: 2594ms | tok/sec: 50,527 | mfu: 79.4% | epoch: 1 | remaining: 1483s    
step 00866 (58.8%) | loss: 2.773052 | lrm: 0.67 | dt: 2591ms | tok/sec: 50,589 | mfu: 79.5% | epoch: 1 | remaining: 1480s    
step 00867 (58.9%) | loss: 2.783632 | lrm: 0.67 | dt: 2523ms | tok/sec: 51,949 | mfu: 81.6% | epoch: 1 | remaining: 1478s    
step 00868 (58.9%) | loss: 2.818883 | lrm: 0.67 | dt: 2530ms | tok/sec: 51,804 | mfu: 81.4% | epoch: 1 | remaining: 1475s    
step 00869 (59.0%) | loss: 2.830116 | lrm: 0.67 | dt: 2525ms | tok/sec: 51,904 | mfu: 81.5% | epoch: 1 | remaining: 1473s    
step 00870 (59.1%) | loss: 2.802200 | lrm: 0.67 | dt: 2522ms | tok/sec: 51,979 | mfu: 81.6% | epoch: 1 | remaining: 1470s    
step 00871 (59.2%) | loss: 2.694179 | lrm: 0.67 | dt: 2599ms | tok/sec: 50,426 | mfu: 79.2% | epoch: 1 | remaining: 1468s    
step 00872 (59.2%) | loss: 2.694635 | lrm: 0.67 | dt: 2602ms | tok/sec: 50,371 | mfu: 79.1% | epoch: 1 | remaining: 1465s    
step 00873 (59.3%) | loss: 2.711799 | lrm: 0.66 | dt: 2577ms | tok/sec: 50,856 | mfu: 79.9% | epoch: 1 | remaining: 1462s    
step 00874 (59.4%) | loss: 2.807106 | lrm: 0.66 | dt: 2573ms | tok/sec: 50,940 | mfu: 80.0% | epoch: 1 | remaining: 1460s    
step 00875 (59.4%) | loss: 2.849543 | lrm: 0.66 | dt: 2545ms | tok/sec: 51,496 | mfu: 80.9% | epoch: 1 | remaining: 1457s    
step 00876 (59.5%) | loss: 2.813326 | lrm: 0.66 | dt: 2525ms | tok/sec: 51,909 | mfu: 81.5% | epoch: 1 | remaining: 1455s    
step 00877 (59.6%) | loss: 2.844979 | lrm: 0.66 | dt: 2529ms | tok/sec: 51,835 | mfu: 81.4% | epoch: 1 | remaining: 1452s    
step 00878 (59.7%) | loss: 2.880758 | lrm: 0.66 | dt: 2593ms | tok/sec: 50,539 | mfu: 79.4% | epoch: 1 | remaining: 1450s    
step 00879 (59.7%) | loss: 2.861353 | lrm: 0.66 | dt: 2532ms | tok/sec: 51,763 | mfu: 81.3% | epoch: 1 | remaining: 1447s    
step 00880 (59.8%) | loss: 2.816022 | lrm: 0.65 | dt: 2559ms | tok/sec: 51,211 | mfu: 80.4% | epoch: 1 | remaining: 1445s    
step 00881 (59.9%) | loss: 2.842585 | lrm: 0.65 | dt: 2543ms | tok/sec: 51,540 | mfu: 81.0% | epoch: 1 | remaining: 1442s    
step 00882 (59.9%) | loss: 2.811685 | lrm: 0.65 | dt: 2538ms | tok/sec: 51,638 | mfu: 81.1% | epoch: 1 | remaining: 1440s    
step 00883 (60.0%) | loss: 2.861203 | lrm: 0.65 | dt: 2584ms | tok/sec: 50,732 | mfu: 79.7% | epoch: 1 | remaining: 1437s    
step 00884 (60.1%) | loss: 2.781674 | lrm: 0.65 | dt: 2537ms | tok/sec: 51,670 | mfu: 81.2% | epoch: 1 | remaining: 1434s    
step 00885 (60.2%) | loss: 2.842204 | lrm: 0.65 | dt: 2527ms | tok/sec: 51,863 | mfu: 81.5% | epoch: 1 | remaining: 1432s    
step 00886 (60.2%) | loss: 2.831638 | lrm: 0.65 | dt: 2527ms | tok/sec: 51,864 | mfu: 81.5% | epoch: 1 | remaining: 1429s    
step 00887 (60.3%) | loss: 2.836423 | lrm: 0.64 | dt: 2529ms | tok/sec: 51,829 | mfu: 81.4% | epoch: 1 | remaining: 1427s    
step 00888 (60.4%) | loss: 2.822199 | lrm: 0.64 | dt: 2570ms | tok/sec: 50,996 | mfu: 80.1% | epoch: 1 | remaining: 1424s    
step 00889 (60.4%) | loss: 2.775386 | lrm: 0.64 | dt: 2580ms | tok/sec: 50,801 | mfu: 79.8% | epoch: 1 | remaining: 1422s    
step 00890 (60.5%) | loss: 2.756590 | lrm: 0.64 | dt: 2557ms | tok/sec: 51,258 | mfu: 80.5% | epoch: 1 | remaining: 1419s    
step 00891 (60.6%) | loss: 2.761634 | lrm: 0.64 | dt: 2569ms | tok/sec: 51,011 | mfu: 80.1% | epoch: 1 | remaining: 1417s    
step 00892 (60.7%) | loss: 2.710179 | lrm: 0.64 | dt: 2556ms | tok/sec: 51,289 | mfu: 80.6% | epoch: 1 | remaining: 1414s    
step 00893 (60.7%) | loss: 2.700046 | lrm: 0.64 | dt: 2540ms | tok/sec: 51,608 | mfu: 81.1% | epoch: 1 | remaining: 1411s    
step 00894 (60.8%) | loss: 2.746044 | lrm: 0.63 | dt: 2565ms | tok/sec: 51,094 | mfu: 80.3% | epoch: 1 | remaining: 1409s    
step 00895 (60.9%) | loss: 2.787401 | lrm: 0.63 | dt: 2594ms | tok/sec: 50,524 | mfu: 79.4% | epoch: 1 | remaining: 1406s    
step 00896 (60.9%) | loss: 2.748033 | lrm: 0.63 | dt: 2529ms | tok/sec: 51,821 | mfu: 81.4% | epoch: 1 | remaining: 1404s    
step 00897 (61.0%) | loss: 2.818605 | lrm: 0.63 | dt: 2530ms | tok/sec: 51,797 | mfu: 81.4% | epoch: 1 | remaining: 1401s    
step 00898 (61.1%) | loss: 2.876087 | lrm: 0.63 | dt: 2638ms | tok/sec: 49,688 | mfu: 78.1% | epoch: 1 | remaining: 1399s    
step 00899 (61.2%) | loss: 2.930198 | lrm: 0.63 | dt: 2567ms | tok/sec: 51,052 | mfu: 80.2% | epoch: 1 | remaining: 1396s    
step 00900 (61.2%) | loss: 2.950601 | lrm: 0.63 | dt: 2545ms | tok/sec: 51,498 | mfu: 80.9% | epoch: 1 | remaining: 1393s    
step 00901 (61.3%) | loss: 2.935599 | lrm: 0.62 | dt: 2549ms | tok/sec: 51,418 | mfu: 80.8% | epoch: 1 | remaining: 1391s    
step 00902 (61.4%) | loss: 2.940427 | lrm: 0.62 | dt: 2562ms | tok/sec: 51,162 | mfu: 80.4% | epoch: 1 | remaining: 1388s    
step 00903 (61.4%) | loss: 2.917638 | lrm: 0.62 | dt: 2531ms | tok/sec: 51,777 | mfu: 81.3% | epoch: 1 | remaining: 1386s    
step 00904 (61.5%) | loss: 2.935652 | lrm: 0.62 | dt: 2538ms | tok/sec: 51,643 | mfu: 81.1% | epoch: 1 | remaining: 1383s    
step 00905 (61.6%) | loss: 2.915211 | lrm: 0.62 | dt: 2539ms | tok/sec: 51,627 | mfu: 81.1% | epoch: 1 | remaining: 1381s    
step 00906 (61.6%) | loss: 2.936544 | lrm: 0.62 | dt: 2541ms | tok/sec: 51,578 | mfu: 81.0% | epoch: 1 | remaining: 1378s    
